-1.010666,-1.807249,50.000000
-2.020198,-1.720679,50.000000
-3.028629,-1.634813,50.000000
-4.035988,-1.549631,50.000000
-5.042306,-1.465112,50.000000
-6.047614,-1.381236,50.000000
-7.051943,-1.297980,50.000000
-8.055322,-1.215326,50.000000
-9.057784,-1.133252,50.000000
-10.059357,-1.051737,50.000000
-11.060074,-0.970760,50.000000
-12.059965,-0.890302,50.000000
-13.059060,-0.810341,50.000000
-14.057390,-0.730856,50.000000
-15.054985,-0.651826,50.000000
-16.051877,-0.573232,50.000000
-17.048097,-0.495052,50.000000
-18.043673,-0.417266,50.000000
-19.038638,-0.339852,50.000000
-20.033023,-0.262790,50.000000
-21.026856,-0.186060,50.000000
-22.020170,-0.109640,50.000000
-23.012995,-0.033511,50.000000
-24.005362,0.042350,50.000000
-24.997301,0.117962,50.000000
-25.988842,0.193347,50.000000
-26.980018,0.268524,50.000000
-27.970857,0.343516,50.000000
-28.961392,0.418342,50.000000
-29.951652,0.493023,50.000000
-30.941668,0.567579,50.000000
-31.931471,0.642033,50.000000
-32.921092,0.716404,50.000000
-33.910561,0.790713,50.000000
-34.899908,0.864981,50.000000
-35.889165,0.939229,50.000000
-36.878363,1.013477,50.000000
-37.867531,1.087745,50.000000
-38.856700,1.162056,50.000000
-39.845902,1.236429,50.000000
-40.835166,1.310885,50.000000
-41.824524,1.385446,50.000000
-42.814006,1.460130,50.000000
-43.803642,1.534961,50.000000
-44.793464,1.609957,50.000000
-45.783502,1.685140,50.000000
-46.773787,1.760531,50.000000
-47.764349,1.836150,50.000000
-48.755219,1.912018,50.000000
-49.746428,1.988156,50.000000
-50.738006,2.064585,50.000000
-51.729984,2.141324,50.000000
-52.722392,2.218396,50.000000
-53.715262,2.295820,50.000000
-54.708624,2.373618,50.000000
-55.702509,2.451809,50.000000
-56.696947,2.530416,50.000000
-57.691968,2.609458,50.000000
-58.687605,2.688956,50.000000
-59.683886,2.768932,50.000000
-60.680844,2.849405,50.000000
-61.678508,2.930396,50.000000
-62.676909,3.011927,50.000000
-63.676078,3.094018,50.000000
-64.676045,3.176689,50.000000
-65.676842,3.259962,50.000000
-66.678499,3.343857,50.000000
-67.681046,3.428395,50.000000
-68.684514,3.513596,50.000000
-69.688934,3.599482,50.000000
-70.694336,3.686072,50.000000
-71.700752,3.773389,50.000000
-72.708211,3.861452,50.000000
-73.716745,3.950282,50.000000
-74.726383,4.039900,50.000000
-75.737158,4.130326,50.000000
-76.749099,4.221582,50.000000
-77.762229,4.313700,50.000000
-78.776435,4.406927,50.000000
-79.791482,4.501695,50.000000
-80.807133,4.598446,50.000000
-81.823149,4.697619,50.000000
-82.839294,4.799654,50.000000
-83.855328,4.904991,50.000000
-84.871015,5.014070,50.000000
-85.886115,5.127331,50.000000
-86.900392,5.245213,50.000000
-87.913607,5.368157,50.000000
-88.925523,5.496603,50.000000
-89.935901,5.630990,50.000000
-90.944504,5.771759,50.000000
-91.951094,5.919349,50.000000
-92.955432,6.074200,50.000000
-93.957282,6.236752,50.000000
-94.956404,6.407446,50.000000
-95.952562,6.586721,50.000000
-96.945517,6.775017,50.000000
-97.935032,6.972773,50.000000
-98.920868,7.180431,50.000000
-99.902788,7.398429,50.000000
-100.880553,7.627209,50.000000
-101.853926,7.867208,50.000000
-102.822669,8.118869,50.000000
-103.786545,8.382630,50.000000
-104.745314,8.658931,50.000000
-105.698739,8.948213,50.000000
-106.646583,9.250915,50.000000
-107.588608,9.567477,50.000000
-108.524575,9.898340,50.000000
-109.454246,10.243942,50.000000
-110.377385,10.604725,50.000000
-111.293752,10.981127,50.000000
-112.203110,11.373590,50.000000
-113.105222,11.782552,50.000000
-113.999848,12.208454,50.000000
-114.886752,12.651735,50.000000
-115.765695,13.112836,50.000000
-116.636443,13.592153,50.000000
-117.498796,14.089596,50.000000
-118.352576,14.604780,50.000000
-119.197604,15.137317,50.000000
-120.033704,15.686815,50.000000
-120.860697,16.252887,50.000000
-121.678405,16.835141,50.000000
-122.486650,17.433189,50.000000
-123.285254,18.046641,50.000000
-124.074040,18.675107,50.000000
-124.852830,19.318197,50.000000
-125.621445,19.975523,50.000000
