0.000000000000000000e+00,0.000000000000000000e+00
3.128328916779618218e+00,-1.857342506677816252e-01
6.235886151182804760e+00,-3.651561062540776836e-01
9.322721034965978149e+00,-5.382869321936165630e-01
1.238888289988556579e+01,-7.051480939211270949e-01
1.543442107769798533e+01,-8.657609568713373616e-01
1.845938490015967304e+01,-1.020146886478976889e+00
2.146382369902702791e+01,-1.168327248178773203e+00
2.444778680605649512e+01,-1.310323407405455720e+00
2.741132355300449319e+01,-1.446156729593752521e+00
3.035448327162743354e+01,-1.575848580178392577e+00
3.327731529368175245e+01,-1.699420324594104414e+00
3.617986895092386845e+01,-1.816893328275616337e+00
3.906219357511020007e+01,-1.928288956657657316e+00
4.192433849799717649e+01,-2.033628575174955877e+00
4.476635305134122689e+01,-2.132933549262240547e+00
4.758828656689874492e+01,-2.226225244354238963e+00
5.039018837642618820e+01,-2.313525025885682318e+00
5.317210781167995748e+01,-2.394854259291295584e+00
5.593409420441650326e+01,-2.470234310005810840e+00
5.867619688639219788e+01,-2.539686543463953949e+00
6.139846518936354158e+01,-2.603232325100456102e+00
6.410094844508685696e+01,-2.660893020350043159e+00
6.678369598531865847e+01,-2.712689994647445868e+00
6.944675714181532555e+01,-2.758644613427392311e+00
7.209018124633328739e+01,-2.798778242124609683e+00
7.471401763062897317e+01,-2.833112246173828730e+00
7.731831562645876943e+01,-2.861667991009777090e+00
7.990312456557917642e+01,-2.884466842067182846e+00
8.246849377974655226e+01,-2.901530164780774967e+00
8.501447260071732615e+01,-2.912879324585282426e+00
8.754111036024795567e+01,-2.918535686915434191e+00
9.004845639009481317e+01,-2.918520617205956569e+00
9.253656002201435626e+01,-2.912855480891582083e+00
9.500547058776301412e+01,-2.901561643407034818e+00
9.745523741909720172e+01,-2.884660470187046410e+00
9.988590984777333404e+01,-2.862173326666344053e+00
1.022975372055478402e+02,-2.834121578279658493e+00
1.046901688241771353e+02,-2.800526590461716481e+00
1.070638540354176342e+02,-2.761409728647245654e+00
1.094186421710257804e+02,-2.716792358270975427e+00
1.117545825627580172e+02,-2.666695844767636103e+00
1.140717245423706885e+02,-2.611141553571954876e+00
1.163701174416203088e+02,-2.550150850118659385e+00
1.186498105922632504e+02,-2.483745099842480375e+00
1.209108533260559710e+02,-2.411945668178146374e+00
1.231532949747548429e+02,-2.334773920560382798e+00
1.253771848701163094e+02,-2.252251222423921284e+00
1.275825723438967998e+02,-2.164398939203489913e+00
1.297695067278528143e+02,-2.071238436333818544e+00
1.319380373537405546e+02,-1.972791079249629709e+00
1.340882135533167059e+02,-1.869078233385658816e+00
1.362200846583374982e+02,-1.760121264176632616e+00
1.383337000005595030e+02,-1.645941537057282078e+00
1.404291089117390356e+02,-1.526560417462325514e+00
1.425063607236325822e+02,-1.401999270826505439e+00
1.445655047679964866e+02,-1.272279462584541498e+00
1.466065903765872349e+02,-1.137422358171164216e+00
1.486296668811612562e+02,-9.974493230211026740e-01
1.506347836134749230e+02,-8.523817225690882848e-01
1.526219899052847211e+02,-7.022409222498471326e-01
1.545913350883470514e+02,-5.470482874981038579e-01
1.565428684944183146e+02,-3.868251837485915390e-01
1.584766394552549400e+02,-2.215929764360382026e-01
1.603926973026133567e+02,-5.137303099517354782e-02
1.622910913682499938e+02,1.238132871392779999e-01
1.641718709839212806e+02,3.039446125325795944e-01
1.660350854813835895e+02,4.889995797500121810e-01
1.678807841923934063e+02,6.789568233568424871e-01
1.697090164487071604e+02,8.737949779183442622e-01
1.715198315820812240e+02,1.073492677999780875e+00
1.733132789242720548e+02,1.278028558166434792e+00
1.750894078070360251e+02,1.487381252983572821e+00
1.768482675621296210e+02,1.701529397016465106e+00
1.785899075213092431e+02,1.920451624830384008e+00
1.803143770163312638e+02,2.144126570990601444e+00
1.820217253789521976e+02,2.372532870062387111e+00
1.837120019409283884e+02,2.605649156611015815e+00
1.853852560340163791e+02,2.843454065201753700e+00
1.870415369899724283e+02,3.085926230399880232e+00
1.886808941405530504e+02,3.333044286770656228e+00
1.903033768175146463e+02,3.584786868879361599e+00
1.919090343526137303e+02,3.841132611291260268e+00
1.934979160776065044e+02,4.102060148571634812e+00
1.950700713242496249e+02,4.367548115285746491e+00
1.966255494242994359e+02,4.637575145998873438e+00
1.981643997095123098e+02,4.912119875276279579e+00
1.996866715116447040e+02,5.191160937683243048e+00
2.011924141624530478e+02,5.474676967785035764e+00
2.026816769936937703e+02,5.762646600146918985e+00
2.041545093371232156e+02,6.055048469334173511e+00
2.056109605244979832e+02,6.351861209912073924e+00
2.070510798875743035e+02,6.653063456445877932e+00
2.084749167581087477e+02,6.958633843500868998e+00
2.098825204678576313e+02,7.268551005642318152e+00
2.112739403485774687e+02,7.582793577435486654e+00
2.126492257320245471e+02,7.901340193445658855e+00
2.140084259499554662e+02,8.224169488238098680e+00
2.153515903341264561e+02,8.551260096378079822e+00
2.166787682162941451e+02,8.882590652430877753e+00
2.179900089282147633e+02,9.218139790961743074e+00
2.192853618016448820e+02,9.557886146535969019e+00
2.205648761683408736e+02,9.901808353718831057e+00
2.218286013600591673e+02,1.024988504707557979e+01
2.230765867085561354e+02,1.060209486117149957e+01
2.243088815455882354e+02,1.095841643057186054e+01
2.255255352029119251e+02,1.131882838984193462e+01
2.267265970122835768e+02,1.168330937354698840e+01
2.279121163054596479e+02,1.205183801625229378e+01
2.290821424141965679e+02,1.242439295252312981e+01
2.302367246702506804e+02,1.280095281692476838e+01
2.313759124053785285e+02,1.318149624402247078e+01
2.324997549513363992e+02,1.356600186838150535e+01
2.336083016398808354e+02,1.395444832456715822e+01
2.347016018027682094e+02,1.434681424714469600e+01
2.357797047717549503e+02,1.474307827067937993e+01
2.368426598785974591e+02,1.514321902973650147e+01
2.378905164550522500e+02,1.554721515888130767e+01
2.389233238328756670e+02,1.595504529267908644e+01
2.399411313438239972e+02,1.636668806569511858e+01
2.409439883196539256e+02,1.678212211249463692e+01
2.419319440921217392e+02,1.720132606764295247e+01
2.429050479929838957e+02,1.762427856570532470e+01
2.438633493539967674e+02,1.805095824124701664e+01
2.448068975069168403e+02,1.848134372883330911e+01
2.457357417835005151e+02,1.891541366302945804e+01
2.466499315155041927e+02,1.935314667840076197e+01
2.475495160346843022e+02,1.979452140951246619e+01
2.484345446727973012e+02,2.023951649092986216e+01
2.493050667615995053e+02,2.068811055721820225e+01
2.501611316328475425e+02,2.114028224294276725e+01
2.510027886182976715e+02,2.159601018266883798e+01
2.518300870497063215e+02,2.205527301096167392e+01
2.526430762588299785e+02,2.251804936238654875e+01
2.534418055774249865e+02,2.298431787150872907e+01
2.542263243372479167e+02,2.345405717289350633e+01
2.549966818700549993e+02,2.392724590110612226e+01
2.557529275076028057e+02,2.440386269071186121e+01
2.564951105816477366e+02,2.488388617627600397e+01
2.572232804239461075e+02,2.536729499236382068e+01
2.579374863662545181e+02,2.585406777354056018e+01
2.586377777403292271e+02,2.634418315437152103e+01
2.593242038779266636e+02,2.683761976942196625e+01
2.599968141108034274e+02,2.733435625325716245e+01
2.606556577707157203e+02,2.783437124044237976e+01
2.613007841894200851e+02,2.833764336554289542e+01
2.619322426986730648e+02,2.884415126312397248e+01
2.625500826302307473e+02,2.935387356775090240e+01
2.631543533158499031e+02,2.986678891398894109e+01
2.637451040872867907e+02,3.038287593640334805e+01
2.643223842762977824e+02,3.090211326955942184e+01
2.648862432146393644e+02,3.142447954802241483e+01
2.654367302340680794e+02,3.194995340635759717e+01
2.659738946663400725e+02,3.247851347913024966e+01
2.664977858432120001e+02,3.301013840090565310e+01
2.670084530964402916e+02,3.354480680624904920e+01
2.675059457577812054e+02,3.408249732972574009e+01
2.679903131589912846e+02,3.462318860590098524e+01
2.684616046318268445e+02,3.516685926934004414e+01
2.689198695080445418e+02,3.571348795460820469e+01
2.693651571194004646e+02,3.626305329627072638e+01
2.697975167976512694e+02,3.681553392889290421e+01
2.702169978745533285e+02,3.737090848703997636e+01
2.706236496818630712e+02,3.792915560527723073e+01
2.710175215513368130e+02,3.849025391816993391e+01
2.713986628147312103e+02,3.905418206028337380e+01
2.717671228038025788e+02,3.962091866618281699e+01
2.721229508503071202e+02,4.019044237043348744e+01
2.724661962860016047e+02,4.076273180760074411e+01
2.727969084426421773e+02,4.133776561224978252e+01
2.731151366519855515e+02,4.191552241894591191e+01
2.734209302457878152e+02,4.249598086225441307e+01
2.737143385558055684e+02,4.307911957674050285e+01
2.739954109137952969e+02,4.366491719696949758e+01
2.742641966515133163e+02,4.425335235750666385e+01
2.745207451007160557e+02,4.484440369291726824e+01
2.747651055931600013e+02,4.543804983776658446e+01
2.749973274606015821e+02,4.603426942661987198e+01
2.752174600347970568e+02,4.663304109404242581e+01
2.754255526475030820e+02,4.723434347459949123e+01
2.756216546304759731e+02,4.783815520285636325e+01
2.758058153154720458e+02,4.844445491337830134e+01
2.759780840342477859e+02,4.905322124073055789e+01
2.761385101185597364e+02,4.966443281947843502e+01
2.762871429001642127e+02,5.027806828418719931e+01
2.764240317108178147e+02,5.089410626942211735e+01
2.765492258822766303e+02,5.151252540974845573e+01
2.766627747462973730e+02,5.213330433973149525e+01
2.767647276346363014e+02,5.275642169393650249e+01
2.768551338790499017e+02,5.338185610692873695e+01
2.769340428112946597e+02,5.400958621327347942e+01
2.770015037631267774e+02,5.463959064753600359e+01
2.770575660663030249e+02,5.527184804428159737e+01
2.771022790525796040e+02,5.590633703807549892e+01
2.771356920537127166e+02,5.654303626348299616e+01
2.771578544014593604e+02,5.718192435506935567e+01
2.771688154275755096e+02,5.782297994739985114e+01
2.771686244638177072e+02,5.846618167503976338e+01
2.771573308419423256e+02,5.911150817255437317e+01
2.771349838937057939e+02,5.975893807450889739e+01
2.771016329508647686e+02,6.040845001546867366e+01
2.770573273451753380e+02,6.106002262999893304e+01
2.770021164083942153e+02,6.171363455266496345e+01
2.769360494722775456e+02,6.236926441803203147e+01
2.768591758685819286e+02,6.302689086066541790e+01
2.767715449290637935e+02,6.368649251513036802e+01
2.766732059854793988e+02,6.434804801599217683e+01
2.765642083695854012e+02,6.501153599781609671e+01
2.764446014131381730e+02,6.567693509516740846e+01
2.763144344478938592e+02,6.634422394261140710e+01
2.761737568056092300e+02,6.701338117471335920e+01
2.760226178180404872e+02,6.768438542603847452e+01
2.758610668169442874e+02,6.835721533115210491e+01
2.756891531340768324e+02,6.903184952461947432e+01
2.755069261011946082e+02,6.970826664100584935e+01
2.753144350500540440e+02,7.038644531487653921e+01
2.751117293124116259e+02,7.106636418079679629e+01
2.748988582200236124e+02,7.174800187333187296e+01
2.746758711046466033e+02,7.243133702704707844e+01
2.744428172980369709e+02,7.311634827650765089e+01
2.741997461319511444e+02,7.380301425627888534e+01
2.739467069381454394e+02,7.449131360092604837e+01
2.736837490483763986e+02,7.518122494501440656e+01
2.734109217944003376e+02,7.587272692310918387e+01
2.731282745079737992e+02,7.656579816977573216e+01
2.728358565208531559e+02,7.726041731957930381e+01
2.725337171647950072e+02,7.795656300708513697e+01
2.722219057715553845e+02,7.865421386685852667e+01
2.719004716728909443e+02,7.935334853346472528e+01
2.715694642005580590e+02,8.005394564146904202e+01
2.712289326863133283e+02,8.075598382543671505e+01
2.708789264619128971e+02,8.145944171993302518e+01
2.705194948591134221e+02,8.216429795952323900e+01
2.701506872096711618e+02,8.287053117877262309e+01
2.697725528453427160e+02,8.357812001224647247e+01
2.693851410978842296e+02,8.428704309451005372e+01
2.689885012990523023e+02,8.499727906012860501e+01
2.685826827806035340e+02,8.570880654366743556e+01
2.681677348742940126e+02,8.642160417969181196e+01
2.677437069118802810e+02,8.713565060276697238e+01
2.673106482251188254e+02,8.785092444745822604e+01
2.668686081457660748e+02,8.856740434833081110e+01
2.664176360055784585e+02,8.928506893995005100e+01
2.659577811363122350e+02,9.000389685688118391e+01
2.654890928697240042e+02,9.072386673368944798e+01
2.650116205375701384e+02,9.144495720494016666e+01
2.645254134716069530e+02,9.216714690519859232e+01
2.640305210035910477e+02,9.289041446902999155e+01
2.635269924652787950e+02,9.361473853099965936e+01
2.630148771884266239e+02,9.434009772567281971e+01
2.624942245047907363e+02,9.506647068761479602e+01
2.619650837461279025e+02,9.579383605139084068e+01
2.614275042441943810e+02,9.652217245156620606e+01
2.608815353307466012e+02,9.725145852270617297e+01
2.603272263375409921e+02,9.798167289937605062e+01
2.597646265963339260e+02,9.871279421614106298e+01
2.591937854388818323e+02,9.944480110756649083e+01
2.586147521969412537e+02,1.001776722082176292e+02
2.580275762022683921e+02,1.009113861526597020e+02
2.574323067866199608e+02,1.016459215754580612e+02
2.568289932817521617e+02,1.023812571111779022e+02
2.562176850194214808e+02,1.031173713943844774e+02
2.555984313313843757e+02,1.038542430596431672e+02
2.549712815493972187e+02,1.045918507415191527e+02
2.543362850052164106e+02,1.053301730745777149e+02
2.536934910305985227e+02,1.060691886933841630e+02
2.530429489572998420e+02,1.068088762325037493e+02
2.523847081170768263e+02,1.075492143265017404e+02
2.517188178416858193e+02,1.082901816099434029e+02
2.510453274628833071e+02,1.090317567173940319e+02
2.503642863124259463e+02,1.097739182834188654e+02
2.496757437220697113e+02,1.105166449425831843e+02
2.489797490235712871e+02,1.112599153294522552e+02
2.482763515486871029e+02,1.120037080785914014e+02
2.475656006291735309e+02,1.127480018245658613e+02
2.468475455967870857e+02,1.134927752019408302e+02
2.461222357832839975e+02,1.142380068452817312e+02
2.453897205204207808e+02,1.149836753891537171e+02
2.446500491399540920e+02,1.157297594681220829e+02
2.439032709736399056e+02,1.164762377167521379e+02
2.431494353532349351e+02,1.172230887696091060e+02
2.423885916104955811e+02,1.179702912612583106e+02
2.416207890771782729e+02,1.187178238262649614e+02
2.408460770850393260e+02,1.194656650991943820e+02
2.400645049658351979e+02,1.202137937146118389e+02
2.392761220513224316e+02,1.209621883070825135e+02
2.384809776732573425e+02,1.217108275111718427e+02
2.376791211633963883e+02,1.224596899614449654e+02
2.368706018534959128e+02,1.232087542924671908e+02
2.360554690753124305e+02,1.239579991388038280e+02
2.352337721606023422e+02,1.247074031350200443e+02
2.344055604411221623e+02,1.254569449156811913e+02
2.335708832486281210e+02,1.262066031153525927e+02
2.327297899148767613e+02,1.269563563685994581e+02
2.318823297716245406e+02,1.277061833099870398e+02
2.310285521506276893e+02,1.284560625740806188e+02
2.301685063836428640e+02,1.292059727954454331e+02
2.293022418024263516e+02,1.299558926086468489e+02
2.284298077387346382e+02,1.307058006482501185e+02
2.275512535243241246e+02,1.314556755488204374e+02
2.266666284909512115e+02,1.322054959449231148e+02
2.257759819703723849e+02,1.329552404711234317e+02
2.248793632943439036e+02,1.337048877619866687e+02
2.239768217946225093e+02,1.344544164520780498e+02
2.230684068029642901e+02,1.352038051759628843e+02
2.221541676511258174e+02,1.359530325682064813e+02
2.212341536708635488e+02,1.367020772633740364e+02
2.203084141939338565e+02,1.374509178960308589e+02
2.193769985520931129e+02,1.381995331007422294e+02
2.184399560770978326e+02,1.389479015120734289e+02
2.174973361007043877e+02,1.396960017645896812e+02
2.165491879546692644e+02,1.404438124928562388e+02
2.155955609707488634e+02,1.411913123314384677e+02
2.146365044806994433e+02,1.419384799149015919e+02
2.136720678162777460e+02,1.426852938778108353e+02
2.127023003092398881e+02,1.434317328547315640e+02
2.117272512913424123e+02,1.441777754802290019e+02
2.107469700943417195e+02,1.449234003888683446e+02
2.097615060499943809e+02,1.456685862152149866e+02
2.087709084900566836e+02,1.464133115938341518e+02
2.077752267462850000e+02,1.471575551592911211e+02
2.067745101504358729e+02,1.479012955461511183e+02
2.057688080342656178e+02,1.486445113889794811e+02
2.047581697295307777e+02,1.493871813223414051e+02
2.037426445679876394e+02,1.501292839808022848e+02
2.027222818813928029e+02,1.508707979989272303e+02
2.016971310015024414e+02,1.516117020112816363e+02
2.006672412600731832e+02,1.523519746524307266e+02
1.996326619888614005e+02,1.530915945569397536e+02
1.985934425196235225e+02,1.538305403593740550e+02
1.975496321841160068e+02,1.545687906942988832e+02
1.965012803140950552e+02,1.553063241962794052e+02
1.954484362413174097e+02,1.560431194998810440e+02
1.943911492975393571e+02,1.567791552396689667e+02
1.933294688145172131e+02,1.575144100502084825e+02
1.922634441240074921e+02,1.582488625660649006e+02
1.911931245577667084e+02,1.589824914218034166e+02
1.901185594475511493e+02,1.597152752519893397e+02
1.890397981251172439e+02,1.604471926911880075e+02
1.879568899222215350e+02,1.611782223739645588e+02
1.868698841706203382e+02,1.619083429348843026e+02
1.857788302020700826e+02,1.626375330085125768e+02
1.846837773483271974e+02,1.633657712294146052e+02
1.835847749411481971e+02,1.640930362321556686e+02
1.824818723122893118e+02,1.648193066513010194e+02
1.813751187935072551e+02,1.655445611214159953e+02
1.802645637165581434e+02,1.662687782770657634e+02
1.791502564131985196e+02,1.669919367528157181e+02
1.780322462151848697e+02,1.677140151832309982e+02
1.769105824542735661e+02,1.684349922028769697e+02
1.757853144622210095e+02,1.691548464463188282e+02
1.746564915707837713e+02,1.698735565481219965e+02
1.735241631117179679e+02,1.705911011428515849e+02
1.723883784167803412e+02,1.713074588650729027e+02
1.712491868177270646e+02,1.720226083493512306e+02
1.701066376463148231e+02,1.727365282302519063e+02
1.689607802342997047e+02,1.734491971423400969e+02
1.678116639134383945e+02,1.741605937201811400e+02
1.666593380154872932e+02,1.748706965983402597e+02
1.655038518722026595e+02,1.755794844113827651e+02
1.643452548153411499e+02,1.762869357938739370e+02
1.631835961766590799e+02,1.769930293803790278e+02
1.620189252879127650e+02,1.776977438054633183e+02
1.608512914808587482e+02,1.784010577036920324e+02
1.596807440872533732e+02,1.791029497096305363e+02
1.585073324388532114e+02,1.798033984578439970e+02
1.573311058674145215e+02,1.805023825828977522e+02
1.561521137046937611e+02,1.811998807193570258e+02
1.549704052824474729e+02,1.818958715017871270e+02
1.537860299324319158e+02,1.825903335647533368e+02
1.525990369864037461e+02,1.832832455428209073e+02
1.514094757761190522e+02,1.839745860705551479e+02
1.502173956333344904e+02,1.846643337825212257e+02
1.490228458898064332e+02,1.853524673132845635e+02
1.478258758772913097e+02,1.860389652974102432e+02
1.466265349275455208e+02,1.867238063694637162e+02
1.454248723723254670e+02,1.874069691640101780e+02
1.442209375433876630e+02,1.880884323156148241e+02
1.430147797724884811e+02,1.887681744588431059e+02
1.418064483913842651e+02,1.894461742282601335e+02
1.405959927318316147e+02,1.901224102584312448e+02
1.393834621255867603e+02,1.907968611839216919e+02
1.381689059044062731e+02,1.914695056392967842e+02
1.369523734000464117e+02,1.921403222591217457e+02
1.357339139442637475e+02,1.928092896779618570e+02
1.345135768688147380e+02,1.934763865303824559e+02
1.332914115054556703e+02,1.941415914509487379e+02
1.320674671859430589e+02,1.948048830742259554e+02
1.308417932420332193e+02,1.954662400347794176e+02
1.296144390054826943e+02,1.961256409671744336e+02
1.283854538080479131e+02,1.967830645059762560e+02
1.271548869814851628e+02,1.974384892857501370e+02
1.259227878575509578e+02,1.980918939410612722e+02
1.246892057680017132e+02,1.987432571064750846e+02
1.234541900445938438e+02,1.993925574165567411e+02
1.222177900190838216e+02,2.000397735058715796e+02
1.209800550232280330e+02,2.006848840089848522e+02
1.197410343887828503e+02,2.013278675604617831e+02
1.185007774475047881e+02,2.019687027948676530e+02
1.172593335311501903e+02,2.026073683467677711e+02
1.160167519714755286e+02,2.032438428507273898e+02
1.147730821002371897e+02,2.038781049413117898e+02
1.135283732491916595e+02,2.045101332530862237e+02
1.122826747500953104e+02,2.051399064206159153e+02
1.110360359347044863e+02,2.057674030784663444e+02
1.097885061347758295e+02,2.063926018612025928e+02
1.085401346820655561e+02,2.070154814033898845e+02
1.072909709083302232e+02,2.076360203395936423e+02
1.060410641453261178e+02,2.082541973043790904e+02
1.047904637248097686e+02,2.088699909323114525e+02
1.035392189785375763e+02,2.094833798579560380e+02
1.022873792382659417e+02,2.100943427158780992e+02
1.010349938357513366e+02,2.107028581406429453e+02
9.978211210275016185e+01,2.113089047668157718e+02
9.852878337101881812e+01,2.119124612289620018e+02
9.727505697231369197e+01,2.125135061616467453e+02
9.602098223839131208e+01,2.131120181994353118e+02
9.476660850100802236e+01,2.137079759768930387e+02
9.351198509192030883e+01,2.143013581285852354e+02
9.225716134288448700e+01,2.148921432890769267e+02
9.100218658565705709e+01,2.154803100929336210e+02
8.974711015199443409e+01,2.160658371747204853e+02
8.849198137365301875e+01,2.166487031690028857e+02
8.723684958238932552e+01,2.172288867103459893e+02
8.598176410995965568e+01,2.178063664333151337e+02
8.472677428812045264e+01,2.183811209724755429e+02
8.347192944862820241e+01,2.189531289623925545e+02
8.221727892323931997e+01,2.195223690376313357e+02
8.096287204371017765e+01,2.200888198327572525e+02
7.970875814179720464e+01,2.206524599823356141e+02
7.845498654925692961e+01,2.212132681209315592e+02
7.720160659784558277e+01,2.217712228831103687e+02
7.594866761931974963e+01,2.223263029034374085e+02
7.469621894543575991e+01,2.228784868164779880e+02
7.344430990795011382e+01,2.234277532567971321e+02
7.219298983861914110e+01,2.239740808589604057e+02
7.094230806919932775e+01,2.245174482575329478e+02
6.969231393144714559e+01,2.250578340870799536e+02
6.844305675711892434e+01,2.255952169821668463e+02
6.719458587797112159e+01,2.261295755773588496e+02
6.594695062576015232e+01,2.266608885072211592e+02
6.470020033224247413e+01,2.271891344063191127e+02
6.345438432917443095e+01,2.277142919092180193e+02
6.220955194831250878e+01,2.282363396504829893e+02
6.096575252141313683e+01,2.287552562646795025e+02
5.972303538023275138e+01,2.292710203863726974e+02
5.848144985652767502e+01,2.297836106501279119e+02
5.724104528205447195e+01,2.302930056905103129e+02
5.600187098856942924e+01,2.307991841420852666e+02
5.476397630782907555e+01,2.313021246394180253e+02
5.352741057158979032e+01,2.318018058170739266e+02
5.229222311160796011e+01,2.322982063096181946e+02
5.105846325964009935e+01,2.327913047516159679e+02
4.982618034744259461e+01,2.332810797776326410e+02
4.859542370677179690e+01,2.337675100222334947e+02
4.736624266938423489e+01,2.342505741199837814e+02
4.613868656703623827e+01,2.347302507054488103e+02
4.491280473148425756e+01,2.352065184131937770e+02
4.368864649448474324e+01,2.356793558777840190e+02
4.246626118779413162e+01,2.361487417337847035e+02
4.124569814316883765e+01,2.366146546157611965e+02
4.002700669236523368e+01,2.370770731582788073e+02
3.881023616713981994e+01,2.375359759959027315e+02
3.759543589924897589e+01,2.379913417631982213e+02
3.638265522044900280e+01,2.384431490947306429e+02
3.517194346249656434e+01,2.388913766250651634e+02
3.396334995714789784e+01,2.393360029887671203e+02
3.275692403615958881e+01,2.397770068204016809e+02
3.155271503128792787e+01,2.402143667545342964e+02
3.035077227428933000e+01,2.406480614257301056e+02
2.915114509692031675e+01,2.410780694685544177e+02
2.795388283093718584e+01,2.415043695175725986e+02
2.675903480809645885e+01,2.419269402073497020e+02
2.556665036015460757e+01,2.423457601724510937e+02
2.437677881886789422e+01,2.427608080474422536e+02
2.318946951599284745e+01,2.431720624668880930e+02
2.200477178328587513e+01,2.435795020653541485e+02
2.082273495250338868e+01,2.439831054774055872e+02
1.964340835540182439e+01,2.443828513376077183e+02
1.846684132373759368e+01,2.447787182805257942e+02
1.729308318926710797e+01,2.451706849407250104e+02
1.612218328374686394e+01,2.455587299527707899e+02
1.495419093893318063e+01,2.459428319512283281e+02
1.378915548658252987e+01,2.463229695706628490e+02
1.262712625845134973e+01,2.466991214456396619e+02
1.146815258629599299e+01,2.470712662107241329e+02
1.031228380187295457e+01,2.474393825004814289e+02
9.159569236938702730e+00,2.478034489494768025e+02
8.010058223249533427e+00,2.481634441922755627e+02
6.863800092561969102e+00,2.485193468634430189e+02
5.720844176632365219e+00,2.488711355975443382e+02
4.581239807217188265e+00,2.492187890291448866e+02
3.445036316072876748e+00,2.495622857928099165e+02
2.312283034955783467e+00,2.499016045231047372e+02
1.183029295622376242e+00,2.502367238545944588e+02
5.732442982906474360e-02,2.505676224218445896e+02
-1.064782230667683738e+00,2.508942788594202113e+02
-2.183241354111487897e+00,2.512166718018867186e+02
-3.298003608745908366e+00,2.515347798838092217e+02
-4.409019662814592344e+00,2.518485817397532571e+02
-5.516240184560958326e+00,2.521580560042838215e+02
-6.619615842228768088e+00,2.524631813119663093e+02
-7.719097304061468101e+00,2.527639362973659729e+02
-8.814635238302678033e+00,2.530602995950481500e+02
-9.906180313195957154e+00,2.533522498395780360e+02
-1.099368319698489493e+01,2.536397656655208550e+02
-1.207709455791314213e+01,2.539228257074420299e+02
-1.315636506422414165e+01,2.542014085999067277e+02
